
Suffix,Effective Date,Transaction Description,Amount,Withheld,Balance
9 - CHECKING,04/28/2013,Purchase: KCO86487 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 04/28/2013,-14.35,0.00,1501.76
9 - CHECKING,04/27/2013,Purchase: KCO86480 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 04/27/2013,-8.17,0.00,1516.11
9 - CHECKING,04/27/2013,Purchase: 04213329 OREILLY AUTO PARTS TOLEDO OH Card: ****0544 04/27/2013,-5.86,0.00,1524.28
9 - CHECKING,04/26/2013,Withdrawal Check # 6200 Trace: 90067828,-60.48,0.00,1530.14
9 - CHECKING,04/25/2013,Withdrawal Check # 6319 Trace: 90072256,-67.33,0.00,1590.62
9 - CHECKING,04/23/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 04/23/2013,-4.14,0.00,1657.95
9 - CHECKING,04/23/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#61,-104.38,0.00,1662.09
9 - CHECKING,04/22/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 04/21/2013,-7.99,0.00,1766.47
9 - CHECKING,04/22/2013,Purchase: 0000 VIVINT RBS 1 08002165232 UT Card: ****0544 04/20/2013,-39.99,0.00,1774.46
9 - CHECKING,04/20/2013,Purchase: KCO86413 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 04/20/2013,-144.86,0.00,1814.45
9 - CHECKING,04/20/2013,Purchase: 99999999 LITTLE CAESARS 1574 00 LAMBERTVILLE MI Card: ****0544 04/19/2013,-20.60,0.00,1959.31
9 - CHECKING,04/19/2013,Purchase: 0059 AT&T *188006145717 08003310500 TX Card: ****0544 04/18/2013,-141.60,0.00,1979.91
9 - CHECKING,04/19/2013,Beginning Balance,0.00,0.00,2121.51
